Mass (g),Luminosity (erg/s),Pressure (dyn/cm^2),Radius (cm),Temperature (K),Energy Generation Rate (erg/g/s),Opacity (cm^2/g),Adiabatic Gradient,Radiative Gradient,Convective or Radiative
8.092112108108108e+32,4.758495408409763e+33,3.585589392633883e+16,14751579610.780514,8025613.54765207,0.530854177302616,0.5423780457557802,0.39965047639202556,0.10867591417412058,RAD
8.101053648648649e+32,4.758970235888654e+33,3.5774881093383264e+16,14761438484.422897,8021743.029844769,0.5286298188366806,0.5425842344209196,0.3996503603978046,0.10857197146302883,RAD
8.109995189189189e+32,4.7594430445707725e+33,3.5693991999322096e+16,14771302269.580748,8017873.831566511,0.5264135133035048,0.5427904486106024,0.3996502438804208,0.10846805205738934,RAD
8.11893672972973e+32,4.759913839800023e+33,3.5613226474092424e+16,14781170993.066654,8014005.938625051,0.5242052314953866,0.5429966916606449,0.3996501268402759,0.10836415687578126,RAD
8.127878270270271e+32,4.760382626868083e+33,3.553258434809145e+16,14791044681.723534,8010139.336796962,0.5220049443221924,0.5432029669257992,0.3996500092777769,0.10826028683794964,RAD
8.13681981081081e+32,4.7608494110144036e+33,3.5452065452176424e+16,14800923362.424643,8006274.011827626,0.5198126228109153,0.5434092777798126,0.39964989119333616,0.10815644286479438,RAD
8.145761351351352e+32,4.761314197426209e+33,3.537166961766463e+16,14810807062.073582,8002409.949431241,0.5176282381052715,0.5436156276154883,0.39964977258737105,0.10805262587835951,RAD
8.154702891891891e+32,4.761776991238499e+33,3.5291396676333504e+16,14820695807.604279,7998547.135290814,0.5154517614652685,0.5438220198447652,0.39964965346030434,0.10794883680182722,RAD
8.163644432432432e+32,4.762237797534046e+33,3.5211246460420424e+16,14830589625.981005,7994685.555058167,0.513283164266787,0.5440284578987711,0.39964953381256424,0.10784507655950529,RAD
8.172585972972973e+32,4.7626966213433955e+33,3.513121880262296e+16,14840488544.198366,7990825.194353936,0.5111224180011663,0.5442349452278873,0.3996494136445844,0.10774134607681814,RAD
8.181527513513513e+32,4.763153467644868e+33,3.5051313536098696e+16,14850392589.281305,7986966.03876757,0.5089694942747813,0.5444414853018265,0.3996492929568035,0.10763764628029923,RAD
8.190469054054054e+32,4.7636083413645576e+33,3.4971530494465256e+16,14860301788.285107,7983108.073857325,0.5068243648086319,0.5446480816096892,0.39964917174966635,0.10753397809758057,RAD
8.199410594594594e+32,4.7640612473763325e+33,3.489186951180037e+16,14870216168.295383,7979251.285150278,0.5046870014379164,0.5448547376600382,0.39964905002362255,0.1074303424573847,RAD
8.208352135135135e+32,4.764512190501833e+33,3.481233042264179e+16,14880135756.428097,7975395.658142312,0.5025573761116373,0.5450614569809552,0.39964892777912775,0.107326740289514,RAD
8.217293675675676e+32,4.7649611755104756e+33,3.473291306198739e+16,14890060579.829536,7971541.178298129,0.5004354608921684,0.545268243120119,0.3996488050166435,0.1072231725248438,RAD
8.226235216216216e+32,4.7654082071194485e+33,3.465361726529512e+16,14899990665.676329,7967687.831051239,0.4983212279548514,0.5454750996448713,0.3996486817366361,0.10711964009531329,RAD
8.235176756756757e+32,4.765853289993714e+33,3.457444286848289e+16,14909926041.175446,7963835.601803965,0.49621464958758926,0.5456820301422787,0.3996485579395783,0.10701614393391556,RAD
8.244118297297298e+32,4.76629642874601e+33,3.4495389707928784e+16,14919866733.564186,7959984.475927446,0.4941156981904243,0.5458890382192093,0.39964843362594815,0.1069126849746909,RAD
8.253059837837838e+32,4.766737627936846e+33,3.441645762047093e+16,14929812770.110197,7956134.438761633,0.4920243462751459,0.5460961275023913,0.39964830879622937,0.10680926415271612,RAD
8.262001378378379e+32,4.767176892074507e+33,3.4337646443407496e+16,14939764178.11145,7952285.475615287,0.48994056646486434,0.5463033016384966,0.39964818345091196,0.10670588240409926,RAD
8.270942918918918e+32,4.76761422561505e+33,3.425895601449673e+16,14949720984.896267,7948437.571765985,0.48786433149362324,0.5465105642941973,0.39964805759049166,0.10660254066596866,RAD
8.27988445945946e+32,4.768049632962307e+33,3.4180386171956944e+16,14959683217.823296,7944590.712460116,0.4857956142059763,0.5467179191562412,0.39964793121546954,0.10649923987646596,RAD
8.288826e+32,4.768483118787575e+33,3.4101936770940772e+16,14969650901.538054,7940744.884734345,0.4837343882285519,0.5469253697160443,0.39964780432620073,0.10639598089373073,RAD
8.29776754054054e+32,4.768914733248663e+33,3.4023609991356004e+16,14979623672.802515,7936900.333821114,0.4816807221046896,0.5471328888709369,0.3996476769013032,0.10629275307341461,RAD
8.306709081081081e+32,4.7693445149791043e+33,3.3945407346722896e+16,14989601276.616365,7933057.23536791,0.4796346572959253,0.5473404575453138,0.3996475489249306,0.10618954880222366,RAD
8.315650621621621e+32,4.7697724707313426e+33,3.3867328693546136e+16,14999583733.416971,7929215.582637795,0.4775961677599399,0.5475480782066634,0.3996474203964646,0.10608636856552967,RAD
8.324592162162162e+32,4.7701986072370936e+33,3.3789373888579364e+16,15009571063.679304,7925375.36888379,0.4755652275434798,0.5477557533357891,0.3996472913152855,0.10598321284964785,RAD
8.333533702702703e+32,4.7706229312073474e+33,3.3711542788825264e+16,15019563287.915937,7921536.587348875,0.4735418107820492,0.5479634854268697,0.3996471616807725,0.10588008214183205,RAD
8.342475243243243e+32,4.7710454493323675e+33,3.363383525153551e+16,15029560426.677032,7917699.231265983,0.471525891699644,0.5481712769875058,0.3996470314923032,0.10577697693026651,RAD
8.351416783783784e+32,4.7714661682816905e+33,3.3556251134210764e+16,15039562500.550367,7913863.2938580075,0.46951744460844314,0.5483791305387747,0.3996469007492536,0.10567389770405945,RAD
8.360358324324324e+32,4.7718850947041267e+33,3.3478790294600704e+16,15049569530.161303,7910028.768337799,0.46751644390853825,0.5485870486152836,0.3996467694509987,0.10557084495323645,RAD
8.369299864864865e+32,4.7723022352277606e+33,3.3401452590703988e+16,15059581536.172812,7906195.647908164,0.46552286408763466,0.5487950337652293,0.3996466375969117,0.10546781916873484,RAD
8.378241405405406e+32,4.7727175964599485e+33,3.33242378807683e+16,15069598539.28546,7902363.925761866,0.463536679720774,0.5490030885504363,0.39964650518636474,0.10536482084239428,RAD
8.387182945945945e+32,4.773131184987323e+33,3.3247146023290324e+16,15079620560.23741,7898533.59508163,0.46155786547004596,0.549211215546429,0.39964637221872856,0.10526185046695351,RAD
8.396124486486487e+32,4.773543007375787e+33,3.317017687701571e+16,15089647619.804434,7894704.649040131,0.4595863960843014,0.549419417342479,0.3996462386933719,0.10515890853604246,RAD
8.405066027027028e+32,4.7739530701705197e+33,3.309333030093915e+16,15099679738.799894,7890877.080800007,0.4576222463988762,0.5496276965416559,0.3996461046096633,0.10505599554417519,RAD
8.414007567567567e+32,4.774361379895972e+33,3.3016606154304332e+16,15109716938.074755,7887050.883513852,0.4556653913353016,0.5498360557608882,0.3996459699669684,0.10495311198674462,RAD
8.422949108108108e+32,4.7747679430558705e+33,3.2940004296603904e+16,15119759238.517584,7883226.050324216,0.45371580590102634,0.5500444976310147,0.399645834764653,0.10485025836001513,RAD
8.431890648648648e+32,4.775172766133212e+33,3.2863524587579576e+16,15129806661.05454,7879402.574363607,0.4517734651891344,0.5502530247968447,0.3996456990020801,0.10474743516111754,RAD
8.440832189189189e+32,4.7755758555902696e+33,3.2787166887222e+16,15139859226.649395,7875580.448754489,0.4498383443780648,0.5504616399172079,0.39964556267861256,0.10464464288804144,RAD
8.44977372972973e+32,4.7759772178685894e+33,3.271093105577087e+16,15149916956.303505,7871759.666609286,0.44791041873133075,0.5506703456650139,0.39964542579361123,0.10454188203962984,RAD
8.45871527027027e+32,4.7763768593889906e+33,3.263481695371488e+16,15159979871.055832,7867940.221030379,0.4459896635972433,0.55087914472731,0.3996452883464352,0.10443915311557297,RAD
8.467656810810811e+32,4.776774786551566e+33,3.255882444179169e+16,15170047991.982943,7864122.105110102,0.4440760544086322,0.5510880398053333,0.3996451503364433,0.10433645661640154,RAD
8.476598351351351e+32,4.777171005735681e+33,3.2482953380988e+16,15180121340.198994,7860305.311930751,0.44216956668256446,0.5512970336145758,0.39964501176299183,0.10423379304348215,RAD
8.485539891891892e+32,4.777565523299977e+33,3.240720363253948e+16,15190199936.855751,7856489.834564578,0.440270176020076,0.5515061288848246,0.39964487262543646,0.10413116289900792,RAD
8.494481432432433e+32,4.7779583455823663e+33,3.2331575057930824e+16,15200283803.14257,7852675.66607379,0.43837785810588814,0.551715328360246,0.39964473292313124,0.10402856668599766,RAD
8.503422972972973e+32,4.778349478900037e+33,3.225606751889573e+16,15210372960.286413,7848862.799510554,0.4364925887081365,0.5519246347994157,0.3996445926554292,0.10392600490828477,RAD
8.512364513513514e+32,4.778738929549449e+33,3.218068087741686e+16,15220467429.551838,7845051.227916994,0.4346143436780937,0.5521340509753944,0.39964445182168135,0.10382347807051436,RAD
8.521306054054053e+32,4.7791267038063355e+33,3.210541499572593e+16,15230567232.241005,7841240.94432519,0.4327430989499008,0.5523435796757814,0.399644310421238,0.10372098667813685,RAD
8.530247594594594e+32,4.779512807925706e+33,3.20302697363036e+16,15240672389.693672,7837431.94175718,0.43087883054028847,0.5525532237027712,0.39964416845344763,0.1036185312374015,RAD
8.539189135135136e+32,4.779897248141841e+33,3.1955244961879576e+16,15250782923.287197,7833624.213224958,0.4290215145483062,0.5527629858732135,0.3996440259176578,0.10351611225535112,RAD
8.548130675675675e+32,4.780280030668294e+33,3.1880340535432564e+16,15260898854.436535,7829817.751730477,0.4271711271550573,0.5529728690186715,0.39964388281321467,0.10341373023981598,RAD
8.557072216216216e+32,4.7806611616978944e+33,3.1805556320190224e+16,15271020204.594244,7826012.550265648,0.42532764462341494,0.5531828759854881,0.39964373913946283,0.10331138569940938,RAD
8.566013756756756e+32,4.781040647402744e+33,3.173089217962928e+16,15281146995.25048,7822208.601812337,0.42349104329776294,0.5533930096348341,0.39964359489574536,0.10320907914352014,RAD
8.574955297297297e+32,4.7814184939342177e+33,3.1656347977475404e+16,15291279247.933,7818405.8993423665,0.4216612996037266,0.5536032728427742,0.3996434500814047,0.10310681108230771,RAD
8.583896837837838e+32,4.7817947074229643e+33,3.1581923577703296e+16,15301416984.207159,7814604.435817519,0.4198383900478957,0.5538136685003316,0.3996433046957816,0.10300458202669784,RAD
8.592838378378378e+32,4.782169293978906e+33,3.1507618844536664e+16,15311560225.675909,7810804.204189535,0.41802229121756795,0.5540241995135415,0.3996431587382156,0.10290239248837538,RAD
8.601779918918919e+32,4.78254225969124e+33,3.1433433642448188e+16,15321708993.979805,7807005.197400108,0.41621297978046645,0.554234868803515,0.39964301220804416,0.10280024297977979,RAD
8.61072145945946e+32,4.7829136106284335e+33,3.1359367836159572e+16,15331863310.797,7803207.408380891,0.41441043248449316,0.554445679306496,0.39964286510460484,0.10269813401409854,RAD
8.619663e+32,4.7832833528382314e+33,3.128542129064153e+16,15342023197.84325,7799410.830053497,0.41261462615744326,0.5546566339739344,0.3996427174272331,0.10259606610526423,RAD
8.628604540540541e+32,4.7836514923476494e+33,3.1211593871113736e+16,15352188676.871904,7795615.455329491,0.4108255377067547,0.554867735772532,0.39964256917526264,0.10249403976794623,RAD
8.63754608108108e+32,4.784018035162978e+33,3.1137885443044916e+16,15362359769.673914,7791821.2771104,0.40904314411923826,0.5550789876843185,0.39964242034802716,0.10239205551754782,RAD
8.646487621621622e+32,4.78438298726978e+33,3.1064295872152744e+16,15372536498.077835,7788028.288287705,0.40726742246081243,0.5552903927067058,0.3996422709448576,0.1022901138701997,RAD
8.655429162162163e+32,4.784746354632894e+33,3.099082502440394e+16,15382718883.949814,7784236.481742845,0.40549834987624295,0.5555019538525515,0.39964212096508495,0.10218821534275506,RAD
8.664370702702702e+32,4.785108143196429e+33,3.0917472766014216e+16,15392906949.1936,7780445.850347218,0.40373590358888195,0.5557136741502239,0.399641970408038,0.10208636045278444,RAD
8.673312243243243e+32,4.7854683588837705e+33,3.0844238963448256e+16,15403100715.75055,7776656.386962177,0.4019800609004017,0.5559255566436658,0.399641819273045,0.10198454971857099,RAD
8.682253783783783e+32,4.7858270075975753e+33,3.0771123483419788e+16,15413300205.599604,7772868.084439034,0.4002307991905391,0.5561376043924525,0.3996416675594319,0.10188278365910453,RAD
8.691195324324324e+32,4.786184095219775e+33,3.069812619289149e+16,15423505440.757317,7769080.935619057,0.398488095916834,0.556349820471865,0.3996415152665248,0.10178106279407778,RAD
8.700136864864865e+32,4.7865396276115755e+33,3.062524695907509e+16,15433716443.277836,7765294.933333471,0.3967519286143688,0.5565622079729462,0.3996413623936472,0.1016793876438807,RAD
8.709078405405405e+32,4.786893610613453e+33,3.0552485649431296e+16,15443933235.252907,7761510.070403462,0.39502227489550934,0.5567747700025683,0.3996412089401223,0.1015777587295953,RAD
